text,label
kayak orang tolol,0
aaaaaa senang banget micchi riko satu film entah kenapa pas menonton kiekoi juga aku suka banget kalau mereka berdua satu scene,3
undang bodoh kepala hangguk kok deh hentam blkg sah lah salah jarak between kenderaan tuh saat atau selang kereta takkan tak tau undang jalan raya bodo piang ngat aaiihh meh sini keter kok aku sodok dengan backhoe kali tengok undang bodoh ke tak,0
greget banget sih suka banget sama kucing tapi enggak boleh memelihara kucing,3
gue juga dibebasin dulu sama bapak mau main sampai jam berapa tapi kalo sampai pagi ya tau diri saja bapak enggak marah yang was wes wos tapi diam ini mending ada yang mengingatkan karena sekarang ya taulah enggak ada tempat yang aman buat kaum hawa,0
hii amaraa semangat ya buat hari ini have a great day,2
semangat terus ya kakkpastiin sudah sesuai suka yang berlakuu good luck va,2
luar biasa,4
semangat jangan menangis eiya air mata lu lebih berharga dari apa ye gue juga enggak tau tapi gue juga sedih sih mana enggak bisa ngedadahin,5
lovestruck ini the city drama yang ringan banget buat yang suka menonton drakor romantis pasti suka karena gue suka banget,3
min enggak usah bolak balik tanya lampu modem ini masalah di jaringan modem normal mati sejak dini hari tadi,4
hoam semangat kerja,4
nah kalo ini bukan pick me girl lagi lebih ke tolol banget anjing girl,0
jujur dari awal sampai sekarang cuma suka jeongwoo dan haruto saja di teeasure mengharap banget mereka bikin duo,3
enggak usah mewek sudah biasa gue lihat kpop keluar masukgk usah lebay enggak jadi lockey lagikarna bias lu outdalam dunia kpop keluar masuk itu hal biasakalau agensi dan denise tidak sejalan beda kemauan mau apa lumau maksa denise staymau maksa vine cegah denise tetap stay enggak bisa bikin jengkeeeelll,0
ada satu lagi harganya lebih mahal tapi memang bahannya enak banget entar ya ku cek lagi,4
sedih banget waktu salaman sama kucing,5
happy birthday moa dan taehyun semoga panjang umur sehat selalu bahagia selalu,2
sedih ku cukup aku yang taukamu cukup tau bahwa aku baikbaik saja,5
lihatnya saja sudah panas tapi enggak apa-apa semangat meski emosiii,0
beuuhh rambo semua modelnya nih pantas dianggap saudaraangeri kali maksudnya,1
membacanya lucu pasti marah uang rakyat dikorupsibagaimana investor mau investasi ke kalau uangnya dimakan pejabat ace golkar ajari ahy soal kuda hitam di terpenting strategi,4
mimpi nemu collect book yang pas banget aku suka tapi pas bangun lupa bentukannya,3
ya enggak bego bego amat lah ya gue,4
thankyou gale kamu perhatian banget sama aku suka sama aku ya,3
benci banget gue sama ini orang,0
tau kan rasanya mau lanjut enggak bisa melek takut nabrak,1
untuk minato jangan terlihat begitu sedih minato aku bahagia kebahagiaan itu karena kau mencintaiku,4
enggak enak body,5
plis author masa enggak mau bikin yang mature version sedih,5
jangan pernah lo siain lo kecewain lo sakitin orang yang sayang dan sudah nyaman sama lo demi orang yang lo suka jangan,1
anjrit gue lagi sedih baca ini malah gajadi sedih,5
tapi gue takut awkard,1
karena rasanya aib banget gue takut stigma orang mandang gue orgil setakut itu padahal sekarang sudah banyak banget yang speak up tentang mental illnessnya masing makanya gue agak gedek sama orang yang mengaku punya mental illness bermodal self diagnose sedih banget gue lihatnya,1
sampai sekarang aku masih suka banget sih sama air tapi sudah enggak pengin jadi mermaid sekarang maunya jadi tyrannosaurus rex,3
kagak kak gua cuma masih kaget,1
acc ini benar enak banget,2
kata saja sih kecewa,5
cari bubur ayam yang ada malah bubur sumsum but issokey lah sama sama enak juga selamat mamam,2
suka banget sama akting nya ini produser enggak ada yang mau ambil po para pemain nya pasti sudah mahir banget,3
saya banget bu sudah dm juga soal suka sama konten nya bu guru tapi belum dibaca semoga terpilih deh,3
kemarin hari jumat fun banget entah kenapa jalan bareng sama sahabat sama kurang lengkap sih tapi one thing gue sayang kalian banget terima kasih ya sudah ngeluangin waktu terutama kalau gue sedih enggak bisa dijelasin rasa sayang gue ke sahabatsahabat terbaik gue luv lu sekebon,3
semangat kali ya,2
simpang muara antrian kendaran normal diketiga kaki simpang situasi arus lalulintas lancar,4
akhirnya bangun siang tapi sih bodoh ini kagak solat subuh,0
pagiku enggak semangat karena belum disun ayang,5
astagfirullah kaget gue sampai bingung juga dpat notif begini sejak kapan gue punya gebetan jgankan gebetan orang suka saja enggak ada,1
kasih gue satu alasan kenapa pada enggak suka matcha hmm,4
bahagia bukan berarti segalanya sempurna bahagia adalah ketika kamu memutuskan untuk melihat segala sesuatu secara sempurna,4
entar kalo di sadap balik marah ups,0
takutnya kecewajadi kasihan begitu,1
kabar baik di pagi hari cepat pulih jiminie,2
mamak santai sejenak bocil jalan kaki bareng ayahnya,4
melankolis mudah untuk sedih gelisah galau dan melow,4
enggak ngotak memang adeknya positif mengajak diskusi mengomong enggak enakenakan pintar doang tapi enggak mengerti psikologis orang down,0
tapi sayang ibu kos enggak jadi satu rumahnya sama kos diluar kota malah jadi ya ibuk kos enggak bisa lihat langsung kelakuan mereka jadi tunggu saja blio datang buat jenguk kos soalnya blio suka datang dadakan wkwk,3
tbl tbl takut banget loh iri kan lo enggak bisa begitu makanya jangan gatel,0
gue pagi ini kecewa banget sama gojek pertama kode voucher sama sekali enggak bisa di claim kedua alamat yang biasa gue gunain buat balik masa dititikin jauh banget ke jakarta barat wkwkw gila gosend yang harusnya enggak sampai ribu jadi diatas ribu,0
wts rp receh fk acc verif all dapat email pas masuk hati mt non moots boleh test enak dibuat upfoll go green dapat wa ba verif mastip maret,4
kayaknya bakalan enak banget,4
bagikujuara itu posisi dimna ada rasa puas yang mndtngkan kebahagiaan untuk akumkhlk sekitartentu juga tuhansmpai tuhanmakhluk bahagia akan lahirnya aku cnth kecil semut yang bahagia karena aku mmbrinya sbutir gula h,4
have lu ever malam menonton film enggak sedih tapi sedih melihat hidup lo,5
enggak sih biasa saja,4
werewolf boy disitu suka banget sama style boyoung,3
pengin blink selca day tapi malu,1
agus andrianto menduga berdirinya kerangkeng seluas sekitar kali meter selama tahun itu dibekingi organisasi kemasyarakatan dan pemuda okp kita sebut saja pp,4
mumu suka banget makan kita makan bareng aku masih kenyang dia bisa sudah makan lagi wkwk terus dia suka kasih kejutan ingat hal hal kecil yang aku saja lupa di selalu nanyain hari ini mengapai saja padahal sepanjang hari juga chatting suka ngerjain aku wkwk,3
sih bebe apa kabar ya,4
semakin sakti manusia maka semakin bodoh akalnya semakin tidak punya apa kesaktian maka semakin kencang sandaran pada al aziz allah swt,4
kok sepi lagi yanc,5
jangan malu a,4
bahagia adalah milik mereka yang bangga menjadi dirinya sendiri,4
semangat chingu,2
masih pagi sudah emosi,0
enak lah,2
sepi soalnya berkurang kegiatan makan dan minum,5
eh kepala gue pusing banget anjir tadi sudah tegang takut ditanya tanya bu naning trnyt waktu sudah habis,1
mana pulangnya kan malam ya eh jalannya tbtb sepi enggak ada lampu jalan agak bagaimana begitu,1
aku pernah jadi nanti dikasih pertanyaan kamu seorang individualis atau berkelompok jawab iya tidak ragu ragu begitu doang,4
morning cantik kebetulan nih kala pakai fc taehyung dan side fc nya jungkook jadi pas buat kamu wkwkw avail buat hari ini bisa kok tipikal aku itu suka banget bawel sama pacar terus juga kadang suka cerita hal random begitu dari mulai sambang sampai merauke wkwk bahasanya,2
pernah enggak sih lo lagi iseng nyanyi nih di depan pasangan tapi enggak asal nyanyi begitu benaran nyanyi terus pasangan lo terkesima kaget shock lalu bilang lah aku baru tau trnyta suara kamu bagus karena literally memang enggak pernah nyanyi pas lagi sama pasangan malu geys,1
kalo mau menjadikan ayat tersebut sebagai hujjah coba dipahami lagi konteksnya jangan cuma text nya saja diayat tersebut ada syarat dan ketentuannya loh enggk asal boleh saja monggo bisa dijadikan referensi,4
tuhan itu maha memberi dia suka melihat manusia yang suka memberi sebab itulah dia ciptakan kekasihmu agar kau bisa memberinya cinta,4
aku sebenarnya panik tapi tetap cantik,4
ini boleh enggak sih aku kecewa orang marah sama dia haha cuma karena aku beli acrylic frame terus majang pc bareng sama polaroid ortuku dia bilang begini apa aku doang yang sensi nih ya dikira nge kpop bikin lupa semua hal bahkan orang tua sendiri lo bikin gue makin enggak mau kenal spesies cowok dasar idiot,0
ini ruanganruangan favorit selama jadi mahasiswa kayak hampir satu harian ngabisin waktu disini dan pulang ke rumah kayak cuma buat tidur doang apa pas lagi santai duduk di koridor mandangin langit senja kangen banget plis masamasa yang sekarang tinggal jadi kenangan,4
di rl sering banget nemu model cowok begini bucin sama istrinya pamer ke mesraan di sosmed jadi sudah biasa lihat cowok model begini tau punya simpenan dan suka check ini sama cewek lain makanya sampai sekarang susah banget percaya sama namanya lakilaki apa masih ada cowok yang tulus dan setia,0
kalian ada yang pernah pengin banget kiss pipi nya dia enggak sih bukan yang pakai perasaan tapi kayak gemas saja gue kalo gemas suka nyedot pipi orang yang menggemaskan soalnya,3
enggak tau gue enggak ngetes asjckskdkgjahajdjfa tapi tbh kalo benaran pun enggak kaget soalnya memang lebih parah dari biasa,4
ok jangan berlebihan sewajarnya saja,4
bmkg memprakirakan bahwa hujan ringan berpotensi terjadi di sejumlah kota besar di indonesia,4
emosy deh sama cowok yang suka bertanya begini mangnya semua cewek cuma mau naik mobil kalo misal dulu pernah punya pengalaman begitu sama cewek ya berarti memang cewek itu bukan target pasar lo soalnya cewek juga biasa kemana naik ojol broo,0
kalo bapak dulu waktu sekeluarga masih ngerantau tau banget kalo gue suka pisang ambon setiap pulang kerja enggak pernah lupa pasti bawain pisang ambon buat stok beberapa hari kalo abisan dibeliin lagi senang banget kalo lihat gue makan pisang lahap sayang bapak,3
fh aku open nih no fee no target kalau mau nanti dm saja,4
semangat terus ya kak aku doain semoga kakak baik saja percaya saja sama yang di atas meminta perlindungan dan kalo ada masalah berdoa saja meminta pertunjuk untuk jalan keluarnya,2
sama gue biasa jalan dipaling pinggir sambil bilang sorry,4
lo yang menganggap poligami adalah solusi dari perzinaan oiya dan enggak semua laki mau poligami juga poligami enggak gampang banyak orang yang benci poligami karena manusia kayak lo ingat ya tanggung jawab poligami itu berat,0
aku enggak pernah meminta nebeng kecuali memang ditawarin karena ya ini dan enggak enakan juga soalnya waktu itu ada teman yang cerita dia sebel banget meminta ditebengin mulu mentang searah jadi suka kepikiran kalau nebeng dia keberatan apa enggak,1
ternyata beda ya dianggap sekadar suka sama tempat cerita terbayang bagaimana poteknya dewangga waktu bertanya ke april kamu benaran cuma anggap saya atasan yang kebetulan suka sama kamu ya bukan lakilaki yang mungkin bisa kasih kamu a shoulder tapi cry on a sharing partner instead,5
lala moli banget suka tidur telentang begitu,3
pasti rasanya kayak pengin marah sama pacarnya ya nder,4
alhamdulillah jimin ganteng bangun bangun pagi dapat kabar bahagia,2
enggak deng benaran cemas karena pada posting dikit kelar sidang kan jadi cemas,1
kurang ajar banget manusia yang nyebarin id tele gue di gc anonymous chat yang ngcht orang sange semua tolol,0
enggak keduanya sih cuma aku paling enggak bisa menahan nafsu buat enggak marahmarah,4
di aku ngaruh pakai pas malam mau tidur besoknya sudah normal agak mendingan,4
bodoh apa petik nama aku,0
pagipagi bangsat,0
nder biasa nya aku lihat,4
ttapi aku lebih suka memakai aksen british walaupun enggak paham banget tapi dengernya enakeun,3
semangat ya banyak penyesalan yang sudah terjadi harusnya pada saat ini gaperlu disesali yuk bisa yuk buat nata lagi hal hal yang lebih baik,2
kaget ada kekeyi wkwk,1
enggak enak mau ngapangapain,5
kau lagi bodoh kalau percaya papagomo yang kau panggil papa bodoh itu buat video bertaraf hollywood haha,0
banyak baca dan latihan ngerjain soal tapi gue dulu suka kimia karena ibuknya baik sabar dan enak banget ngajarnya guru favorit gue pas sama wkwkk,2
solusi gemuk sehat ya mr pro pesan pin bb dab wa,4
serius gue kangen banget wkwkw sampai menangis kadang kepikiran tapi sekarang gue lagi benci banget sama tuh agensi sadar enggak sih kalo lu diam saja nih idol lu yang kena imbasnya percuma diam buat redain masalah pastinya di sepanjang karir jake nih masalah bakal di ungkit,0
semangat katanya,2
agak takut tapi gapapa,1
bodoh punya statement baik gi minum arak melacur main judi baru betul thrill,0
benci tasik benci jakarta,0
ku cium pipi kanan mu dan kau senyum terpesona bercampur malu,1
berteman tahun hasilnya begini sedih banget,5
thanks for the enggak min aku suka a qiao soalnya dia soft baik banget kayak malaikat enggak mengerti lagi,3
idih nuning kabur dari space kak ciba takut ya,1
kabar baiik yey,2
ah aku yang sudah tau exo di tapi itu aku belum suka kpop eh sukaknya baru sekarang di tahun dan mereka lagi hiatuswlapun hiatus gue tetap cinta karena selalu ingin tau jadi gue kepo mereka terus makin gue kepo makin gue cinta dan sayang bngetexo saranghajaa,3
aku hanya manusia biasa yang tak sempurna adn kadang salah,4
lo takut juga enggak,1
mari marii semangat,2
halo siang kak menyambung ke ursula nih sorry sudah bikin gelisah izin cek ya ursula,4
enggak bisa deh dari semalem deh sedih banget e enggak sampai menangis wong masih ada memb lain lockey semangat ya mesti bisa og,5
kdm all of us are dead guys aku kaget banget di awal menonton suka banget sama couple namra suhyeok tapi enggak berekspetasi apapun eh ternyata,3
fokus dengan apa yang bisa kita kendalikan saja,4
apapun selain romance tapi kalau horror jangan yang hantu mun takut sama hantu,1
fokus saja ngembangin identitas tim untuk di masa depan mu sudah ancuran sejak lewat sepertiga musim yuk mu semangat benahi tim,2
tadi pagi kelock sayang dahlah meskipun sudah unlock tetap takut banget jadinya move sekarang saja,1
kalo yang sa ini gua adalah orang yang gua lumayan suka juga ya bisa jadi jadian kalo nyaman kalo yang sa ini gua cuma gua anggep teman ya kadang masih bisa jadi teman tapi ada juga yang nge block padahal yang suka dia bukan gua tapi ngamok dan juga enggak pernah mengobrol ya gua kan bingung,5
sadarlah bahwa semua bisa tidak seperti biasa dan berubah derajat,4
enggak ada yang bikin gue senang selain kabarnya jimin sedih banget waktu berita sakitnya gue benar kepikiran sampai enggak tenang buat tidur juga,5
yash senang banget hari ini dapat kabar jimin sembuh i vote for for at the,2
bangun ngumpulin nyawa tibatiba merasa sedih anak jepangku kemana ya inilah gambaran pagiku selama dua minggu enggak ada kabar dari tapi harus tetap semangat pasti bisa,5
memang biasa saja sih makan steak tapi kan itu sesuatu yang mahal buat kami yang berpenghasilan umr,4
bukan player biasa biasa saja guna yang pro player pon ada guna alah alah,4
