text,label
"yg joonyong sedih bgtt ""cibee kajaa""",5
pengen mengumpat seperti biasa.,0
"bertahanku bisa saja pasti, tp kalo d siasiakan mending di evaluasi ayo jalan",4
aaa..senang banget baru bangun udh dapat kabar baikk,2
"ya begitu lah hidup di cluster coronces, tiap hari panik selalu ada yg positif",1
"madam ""sedih"" katanya",5
"mau sedih,tapi..",5
ya allah aku takut kalau ada host yang main ratio sama fanbase kpop :(,1
sedih dah,5
guuys disini yg biasa suka edit video buat cowo kipop buatnya pake aplikasi apa yaah huhu makasih,4
cara muvon tercepat yang tidak direkomedasikan: buat dia ilfeel/benci sama kita begitu sebaliknya n im done yeahh fufuufu gimme high five,4
pen marah marah tanpa sebab,0
hai widyaa!! jangan lupa sarapan dan bahagia ya hari ini have a good weekend,2
"halah ngaku aja na gak usah malu-malu, dasar munafik!",0
takut limit wkwkw,1
"kadang-kadang, capek lalu kecewa yaitu harga yang perlu dibayar untuk beli bahagia.",4
dulu saat gus dur dijatuhkan bukan tdk sedikit yg mencintai dia. tapi dia pergi dari istana dgn kondisi serendah mgk agar yg mencintai dia tdk marah pada yg menjatuhkannya.,4
bangsat dah ini,0
"fokus saja di satu bidang hingga benar-benar mahir yg akan membawa kepada kesuksesan. untuk informasi, konsultasi pelatihan hubungi : permatagroups - partner your business tel. 08121660024 - 081935025046 (wa)",4
"kok bisa bisanya kaget, bukanya ente yg ngawas? -_-",0
"karunia pekerjaan. siapa pun anda yang saat ini bekerja di perusahaan, instansi swasta maupun pemerintahan, baik sebagai karyawan biasa atau atasan, jika ingin pekerjaan anda membawa berkah, buku ini bisa menjadi wawasan mencerahkan bagaimana bekerja yang membahagiakan!",4
"di anyara anggota dki, aku pingin macarin model kasino marah aja lucu sewotnya, apalagi pas ngerayu cewek",0
"masalah nya yang spread hate nih cowo yaallah gua keseringan ribut sama cowo mulu jaman smp tuh anjrit bolak balik masuk bk soalnya ribut mulu, pas ditanya alesan nya bangsat banget ""saya ga suka dia bercanda nya sama yang lain selain sama saya bu"" anjingg",0
"kaya suka banget mikir ""gimana ya kalo grup a pake cb ini?"" ""grub b keknya cocok deh pake konsep kaya gini."" dan pls ingin gue wujudkan",3
vsoy enak bgt tuh,2
"orang-orang yang suka berkata jujur mendapatkan tiga hal, kepercayaan, cinta, dan rasa hormat. (khalifah ali bin abi thalib)",4
"guye ak lagi sedih bgt, kucing aku satu meninggal",5
woww meniaga angin tuhan bagi free pon boleh kaya raya. kera bodoh tipu manusia bijak pandai. berjaya plak tu,4
"kaget, kirain ada yang baru lagi",1
thank u ya brill. aku ga nyangka bakal ada yg baca twittku wkwkw. semoga aku semangat melakukan apa aja kecuali scroll2 hp. wkwkq.,2
berbahagialah jika kamu masih bisa merasa sedih karena itu artinya kamu siap menerima kebahagiaan yg lebih bahagia gigitch,4
mesti la bwak gi mkan2. bole sembng2 n makan skali. dah kenyang bru senang nak shopping.,2
sedih bangat kamu selalu di cuekin warga,5
"lu tau seberapa gue keselnya? di shop gak ada sama sekali paketnya, harus cek history sama recommend for you baru keliatan. kan gak jelas bikin emosi pagi pagi benci bgt pake mytelkomsel gak jelas!!",0
kok sepi?pada tidur ?,4
"yo, chiyo. adek lo tuh sukanya apa deh? she asked. well, he already knows that yuzuha had a certain feelings towards his sister. apa aja dia sih suka, asal gak lo kasih beling aja. adek gue bukan ahli debus, lo tau kan?",3
"alhamdulilah aa, jimin udah sembuh. berarti gue juga harus semangat dong biar bisa sembuh",2
pada seneng banget menghukum orang sih? setiap hari ada saja yang dihujat. pentingnya ngajarin kolaborasi sebelum kompetisi.,4
"suka banget sama dialog ini, simple tapi ngena buat gue pribadi, harus diabadikan /ckrek",2
"bukan karena agamamu tp mungkin komunikasimu yg jelek , materi yg kamu sampaikan cenderung meng- aduk2 persatuan dn kesatuan umat, kebersamaan dan dan tenggang rasa umat , toleransi dan persaudaraan umat bahkan bukan saja umat islam tp jg non islam mawas diri dan bermuhasabahlan",4
"mental terbiasa instan hrs dihilangkan. dlm semua hal, sukses butuh proses dan tentunya hrs dibarengi progress. trofi hny bonus slm proses membangun tim yg solid. kecewa dg kekalahan dan kegagalan itu wajar. tp itu adlh jln yg hrs dilalui. badai pasti berlalu.",4
bapak pengkhianat negara bergaduh dengan bapak songlap negara dah tikam belakang ph nak jadi good cop  pulak lawak bodoh!,0
agak sedih tp sy lega bye,5
moots aku free tag jadi tag aja sepuas nya oke aku tuh suka banget liat notip ku banyak gini,2
"kamu senang, aku pun senang. kamu sedih, aku ikut sedih. tapi. beda lg ya ceritanya kl kamu sedih pas putus sama dia. :™)",5
enak banget,2
"selain itu, aku juga suka sama efek lembab dari serum ini. soalnya kalo yang acne serum, dia emang ga bikin kering tapi yaa juga bukan yang melembabkan banget. nah untuk di brightening serum aku ngerasa dia lebih ngasih efek lembab buat kulitku ;3",3
pantesan temlen sepi mu kalah maning tho ..,4
"kasih contoh saja dengan benar, bagaimana menghormati ulama dan tdk mengkhianati pemberi amanat",4
masih sepi.bikin dingin kesepian eakkk,5
biasa kan dari dubai jadi istimewa,4
joke tu lawak love tu sayang like tu suka sad tu sedih,4
centi bgt bangsat,0
tiba2 sedih terus nangis,5
"untung nyokap tipe yang apa apa nanya gua dulu, walau kadang guanya musti sabar banget jelasin ini itu karena beliau suka lebih percaya omongan temen temennya. kita yang lebih muda yang lebih tau, jadi tanggung jawab kita juga buat ngawasin orang tua main ginian",4
"jangan takut akan perubahan kita mungkin kehilangan sesuatu yang baik, namun kita akan peroleh sesuatu yang lebih baik lagi",4
takut di photo tuh mak,1
"semangat om.apapun pekerjaannya yg penting halal.jgn menyerah, terus berusaha dan kerja keras.insya allah berhasil",2
joonyoung.. paling merinding sama sedih jadi 1,1
jangan tegang tegang kak,4
cerah,4
yok semangat yooooooook,2
iya juwi emosi nih gw pagi2,0
aku lagi suka banget sama lagu ini siapa tau masuk juga dikupingmu hehe,3
"hola kak wawa!! don't skip ur breakfast yaa,semoga harinya berjalan lancar,dimudahkan segala urusannya,dijauhkan dari marabahaya,semoga selalu ada dlm lindungan tuhan,janlup vitaminnya ya,semangat!! janlup senyum hihi,stay healthy & always be happy!! have a great day kak",2
benerr koo artinya bikin kaget,4
"satu sisi teriak-teriak darurat pandemi, di sisi lain melakukan hal2 bodoh macam ini. kasian sekali nasibmu rakyat",0
bangsat,0
"donut sepi bgt udh 2minggu ini tp keganti sama proyekan suami yg ada trs,gk motor ya mobil..semoga selalu dicukupinn dan hati ini trs bersyukur kecil ataupun gede",5
"ga tau, ga ada kabar",4
kecewa lagi,5
"mimpi ada abang jual sepatu bagus banget, abangnya ganteng banget. ada yang tau ga suka mangkal dimana? tadi nyesel ga beli",3
sibuk santai hehe,4
gue heran knp masih pada bilang funny dan gatau deh apa normal dsana kah? pdahal jls2 salah satunya kliatan ga nyaman. dan sialan bgt pake ada yg bahas masa lalu m. oh dasar haters dan fans si onoh kan lu. bangke pagi2 bikin naik darah aja.,0
gaduh dengan jiran sendiri ni entah lah. in the end of the day muka aku yang hari2 kau nampak dari bengkel kau tu. jangan menyampah n benci sangat takut nanti aku yg kau cari balik. i said what i said huu,0
aku benci kenapalah korg tepuk masa ni! hoi!!!!!!!,0
"dia tkde bgi apa apa , tpi janji manis serta harapan palsu dia tu saya masih simpan",5
"aku meriang jadi ga nonton juga, sedih:(",5
"gue liat ada yg ampe bilang ""lo ngarepin apa dari fandom ini"". kayak, anjir bgt lo! kalo sekiranya lo ga nyaman ada di satu fandom, dan lo cuma suka sama salah satu membernya, tolong deh, gausah ngaku bagian dari fandomnya.",0
"tau kan rasanya, mau lanjut gabisa melek takut nabrak",1
"suka heran sm orang yg nikah dengan orang lain, while dia masih cinta sama yg lain",3
kirim foto yg biasa ada tulisan topup berhasil sih,4
"suka banget sama lagu ini, kalo dengerin ini berasa lagi di hutan terus ada peri nya sambil lari larian di bukit bukit indah gitu wkwkkwk",3
ternyata manfaat marine collagen itu biasa aja dengan penjelasan collagen klik,4
belum nonton aja dah sedih.. sedih ga bisa baca judulnya kampret,5
"jujur gw kesel banget banget sama si anak kecil yang suka ketawa. kek. sumber masalah, ketawanya nyebelin bgt. hhhhhhhhhhhhhh walaupun dia dr desa yg org2nya kebiasa ketawa krn keadaan, harusnya dia bisa ngatur mulutnya buat diem lah. dikutuk apa gmn si",0
sabtu pagi bukannya dapat kabar gembira malah dapat kabar yang bikin deg degan alias t____t jadwal ujian sekolah sama ukk bulan depan,1
"ibu dr biologi, ayah dr pertanian. untung nama anaknya normal normal",4
ya allah marah betul tengok video ni,0
kalo emang suka banget sama bandnya pilih konser sih,4
gak enak rasanya,5
sabar cuma agak sedih,5
lihat endingnya saja..,4
malu bngt jatuh di parkiran,1
"sumpah sekeren itu, gila banget mark tuh kereenn bangeett bagus banget, sukaa. style bajunya jugaa, suka banget, so mark intinya",3
takut boongan ya ??,4
"dengan senang hati, kak ini, semoga bisa bantu memandu yaa,",2
"bangun tidur, gitaran, no make up, ngegame, doing sport thingy (baseball dll) duh gue suka semua",3
"semenjak bisa belanja online, beliau suka beli barang yang sebenernya nggak dibutuhin banget, ujung ujungnya disimpe di sembarang tempat terus ibu ngedumel karna jengkel",0
terima kasihh! aku kemarin sempat down banget karena pertama kali jadi komisi orang gitu. aku takut orang gak suka desain ku sampai sempat stress seharian tapi alhamdulillah dia mau nerima terus dijadiin desain baju jualan dia huhu,2
"bukti satu lg, bahwa proses untuk warga kecil sangat lamban. namun untuk pundi"" uang terus digenjot setiap bulan nya. juga lagi dan lagi birokrasi yang super menjelimet. kenapa pejabat suka banget bikin pusing diri sendiri ya? padahal otak saja gapunya",3
ngeri skrg dikantor ada sisi tipi yang bisa ngomong,1
"iya, sering. terus, suka mikir, ""ada berapa bayi yang lahir hari ini, ya?"" random banget njir gue :"""")",1
alhamdulillah yaallah dapat kabar baik pagi ini jimin is covid free,2
sedih aa. tahan ngantuk kot,5
dari turunkan ayam 2 kupang baik buat polisi majukan industri sumber makanan negara. kita negara tropika kot apa jadah harap makanan ternakan import? bodoh sangat ke orang malaysia sampai dedak ayam pun tak boleh buat sendiri?,0
denger lagunya def sunset with you keputer di epicure semarang.. kaget.. dan bangga kwhskshssks ily bestie,3
marah kat diri sendiri,0
ngakaka semangat~,2
knp si lu tuh wangi orang kaya gitu kak kan gua takut,1
kegagalan pasti ada tetap semangat jangan putus asa elangga,4
"gapapa beli skinnya dulu orangnya dateng nanti gapapa, tapi tetep aja sedih banget anjing¼¼ arghhhh mo nangis",5
malu,1
"yeahh, aku akan semangat",2
masih semangat gais,2
semangat kak. sudah terima chat wa dari kemenkes belum. disana ada petunjuk konsul gratis online dan tebus obat.,2
aku yakin mereka bakal jengukin sih tapi kita ga tau ya mereka mau share apa enggak. yang penting jm ga sendirian lagi ahh copit bangsat. minta maaf lu bikin mimi sakit dan sndirian,0
"ga enak, apalagi kalo orang lain yang pake kamar mandi itu jorok. kemarin pas ngekos suka nemu piring kotor, padahal di sana ada tempat cuci piring.",2
semoga bahagia di surga.,2
"lu tuh udah bodoh,pendek,ngga pinter, ngga bisa apa apa,cuman beban doang,hidup lagi haha masih mau hidup lu zar ??",0
sabtu ceria,2
"bahagia adalah ketika dapat bersama, saling mencinta tanpa mempermasalahkan kekurangan yg kita punya.",4
"unexpected ending, sedih banget pas adegan kena tembak didepan ceweknya lagi --""",5
bangsat haha lagian siapa yg pipis kek gt,2
"bangun, ngumpulin nyawa, tiba-tiba ngerasa sedih.. ""anak jepangku kemana ya?!"" inilah gambaran pagiku selama dua minggu gada kabar dr tp harus ttp semangat! pasti bisa!",5
"woy tolong lah mu klo lgi tolol, tololnya kebangetan banget",0
" apa yang lo suka dari suju? | semuanya, persahabatan mreka, cinta kasih mereka, kebaikan mereka, kesempurnaan mereka,& kerendahan hati mreka",3
"gw cinta bgt sama music tapi di grup ini ga masuk di gw lagunya. bukan jelek tapi arti liriknya yg emg ga masuk di gw, paham ga si tapi ya gw pribadi suka lagu"" mereka. and gw milih buat balik dengerin lagu svt. baru 5 menit lebih lalu gw denger dan gw baru ngerasa tenang",3
pagi' dapet kabar baik tentang jimin,2
negara kita negara demokrasi saling menghormati lebih penting. nur wahid takut banget sama namanya museum,1
"cayy jangan lupaa makan siang yaa, jangan malu-malu untuk jbjb!",1
qaqa jangan marah marah.. takut nanti cepat tua,1
sini kak 3k saja,4
kok orang-orang pada takut kecoa? padahal seru loh liat dia terbang.. wkkwkwkwkwk,2
semangat ya,2
mu tolol,0
"dibonceng, bcs smpe skrg suka bego klo lampu merah kadang kelabas untung aja msh hidup. trs cape jg bwa mtr sndri + rada takut nyebrang klo ga modal nekat.",1
sampe gapaham apa salah aespa ke bts sampe fans bts alias army suka banget ngehate aespa. kayak yaampun fandom idol umur 7 tahun lebih hobi banget ngrusuh fandom idol yg baru umur setahun. kenapa ya army2 ini toxic bgt. terutama western/non asian army. asli sih rese bgt.,0
semangat nge ba!,2
"sering-sering bikin au taeyong yaakk, seruu! semangat teruss nob",2
ih enak bgt aa mau jg,2
cowo kek gini alasan nya udh biasa di dengar,0
"apasi ngentot gajelas. mau kecil, gede juga kalo tuaan gue itu org jadi adek. tolol",0
"wkwkw ya gitu nder ldr susah wkwk. dia dari awal nge dm cewe aja sala. lah ini malah marah sama lu, marah balik lah jangan diem doang",2
nasi biasa di canpur sambal cikur sangrai,4
acheol.. aku ikutan sedih :(( cepet sembuh ya,5
"keadilan akan menang katamu..?? tentu saja, siapa yang memenangi perang ini akan menjadi keadilan. [dofalmingo]",4
bucin banget. serius. lucu kalo liat/dengar mereka suka sama orang tuh.,3
"hahaha itu sbnrnya ralat, ada yg kurang satu huruf. tp mau hapus yg awal, koq sdh bny yg like reply. kan nggak enak, jd biarkan saja ya",4
ihh kaget tiba2 ada comback lagii ihh ya ampun sampe hiatus,1
"semalem dah keburu tidur, pagi² nangis bgt kagett, denise udh ngonfirm dia keluar demi apapun sedih bgt aa. tapi semoga jalan pilihan denise baik bagi diaa dan dia bahagia, sukses teruss denisee. tapi aslii kenangan gua ngestan sn jaman ada denise keinget terus jadi kangen...",5
mari kita lihat manusia tolol,4
"tugasnya membina seluruh prajurit tni ad utk membela nkri dari rongrongan kkb sdr dudung,tp kita bisa lihat di rusia,usa,(konflik ukraina)inggris saat prang malvinas dulu,para jendralnya memimpin terus dilapngan,mrk pd berani turun kelapngan,memang militer didik utk itu,gak takut",4
"iya sama"" jadi semangat abil liat vidio kamu",2
"i know this will end with ab, and i feel the story trying to pin c as antagonist but really anjir, siapa yang suka kalau u sayang sama orang tapi orang tsb ngomongin mantannya mulu sih",5
konten bigo banget ini kak kokoh suka nonton video beginian di bigo terus dia kirim ke aku. lumayan penghasilannya minimal 5jt perbualan dari management.,4
selamat pagi pak dhe tetat semangat dan sehat selalu,2
` aku udah sabar ya. gak marah-marah atau ngata-ngatain. jangan ngelunjak.,0
pengen pede buat mens team tp takut jg kesandung wkwk cmn kayany grup neraka sih inimah,1
"diorang ni semua dah lama nak borak dengan kau. tak fun kata diorang, kalau tak dengar kau buat lawak bodoh satu hari.  tu dulu la jepp. haha.  kitorang dengar kau tengah on satu projek. big project. semua bercakap pasal kau jo.  takde la. benda takde pape lagi. ",0
alhamdulillah dapat dukungan moril.. setidaknya kedepan tidak takut mencoba lagi..,2
alhamdulillah jimin pagi yg baik kabar yg baik,2
suka banget liat taemin pake baju ini cantikk,3
"aihh banyak yg bilang gitu, tapi banyak yg kecewa juga setelah nyubit pipi akuu, pipi aku ga ada isinyaa",5
"safir digulirkan ke arah dimana gerobak penjual crepes berada, yang dijual oleh ahjussi paling berbakat ( menurutnya ) membuat crepes, disana. . . katanya, ini crepes paling enak di seoul! padahal dia cuma tahu tempat ini, itupun karena dekat &",4
menghayal menunggu tiba masanya dimana penyakit covid setara dengan masuk angin biasa dan diobati cukup dengan minum antagin atau kerokan. sambil menunggu masa itu tiba tetap jaga kesehatan dan jaga diri ya. masker vaksin serta taat prokes masih jadi solusi terbaik.,4
"kalo dia emang tidak panik, tinggal lepas tangan, toh akan di bela pendukung nya..",4
soumu bangsat.,0
akun baru sepi amat :(,5
paginya baik apa kusut?,4
"selamat pagi dari pku,tante baru bgn,nyenyak banget bobonya ga gerak2 semaleman semoga sehat n happy selalu teman2 se alter.yakin selalu ada rejeki tuk kita hari ini ya . cemilan dari momo juga ikut menemani tante visit pku,emg gitu tante suka bawa2",2
aaaaaa seneng banget. micchi riko satu film entah kenapa pas nonton kiekoi juga aku suka bgt kalau mereka berdua satu scene,3
"debut 20 tahun, boa sebut pertama kali lakukan hal ini bareng member got the beat, bikin karina aespa dan taeyeon snsd kaget",4
akhirnya kita gak malu lagi soalnya bener,4
